sale_id,dealership_id,sale_date,model,model_year,car_type,production_cost,sale_price,discount_applied
40629,3,8/12/2022,Q7,2024,Gas,69529.29,99327.55,0
40630,8,11/16/2023,TT,2024,Gas,40608.83,58012.61,0
40631,1,9/10/2023,Q5,2023,Gas,47399.87,67714.1,0
40632,2,11/3/2023,TT,2024,Gas,47632.89,68046.98,0
40633,7,2/8/2024,Q4 e-tron,2024,Electric,59276.71,84681.01,0
40634,2,12/17/2023,Q5,2023,Gas,49618.65,70883.78,0
40635,3,5/27/2022,Q4 e-tron,2022,Electric,54808.34,78297.63,0
40636,8,8/22/2022,A3,2022,Gas,33049.5,47213.57,0
40637,9,9/7/2022,A4,2024,Gas,34022.42,48603.46,0
40638,8,2/27/2022,A4,2024,Gas,35897.25,51281.78,0
40639,3,11/21/2023,A4,2023,Gas,42756.51,61080.73,0
40640,4,4/8/2023,Q4 e-tron,2024,Electric,47875.37,68393.38,0
40641,10,8/2/2024,A3,2024,Gas,31835.45,45479.21,0
40642,2,10/10/2023,A3,2022,Gas,43897.34,62710.49,0
40643,10,9/29/2024,e-tron GT,2022,Electric,87938.14,125625.92,0
40644,8,10/14/2024,Q4 e-tron,2024,Electric,63322.67,90460.96,0
40645,5,11/19/2024,Q5,2022,Gas,45851.32,65501.89,0
40646,4,5/5/2022,TT,2023,Gas,38458.12,54940.17,0
40647,1,8/3/2024,A4,2024,Gas,48846.61,69780.87,0
40648,6,12/3/2022,A4,2023,Gas,29750.85,42501.22,0
40649,3,10/21/2022,Q8,2023,Hybrid,67629.55,96613.64,0
40650,8,1/3/2024,Q8 e-tron,2023,Electric,57469.37,82099.1,0
40651,10,10/24/2024,Q5,2023,Gas,35249.14,50355.92,0
40652,2,10/26/2024,Q4 e-tron,2022,Electric,47565.29,67950.42,0
40653,9,6/27/2024,TT,2022,Gas,62077.18,88681.68,0
40654,8,3/5/2022,TT,2023,Gas,53075.63,75822.33,0
40655,5,6/18/2024,RS5,2023,Gas,64879.81,92685.45,0
40656,2,6/26/2023,Q8,2023,Hybrid,62423.77,89176.82,0
40657,5,12/11/2022,e-tron GT,2022,Electric,84842.65,121203.79,0
40658,10,12/9/2022,RS5,2022,Gas,77631.5,110902.15,0
40659,7,9/19/2024,Q7,2024,Gas,64259.24,91798.91,0
40660,5,8/11/2023,Q5,2023,Gas,58377.29,83396.13,0
40661,8,3/19/2022,Q4 e-tron,2024,Electric,57571.98,82245.68,0
40662,1,8/2/2024,A3,2023,Gas,27238.47,38912.1,0
40663,8,1/24/2024,Q7,2022,Gas,53705.65,76722.35,0
40664,10,12/15/2023,Q7,2024,Gas,54701.02,78144.31,0
40665,3,10/10/2024,A3,2024,Gas,31281.03,44687.18,0
40666,9,11/14/2023,A3,2023,Gas,30616.26,43737.52,0
40667,2,3/30/2022,Q4 e-tron,2022,Electric,61256.71,87509.59,0
40668,2,2/12/2024,RS5,2024,Gas,58161.68,83088.12,0
40669,3,9/1/2022,Q8 e-tron,2024,Electric,66299.54,94713.63,0
40670,6,2/8/2024,A4,2023,Gas,31942.01,45631.45,0
40671,5,10/13/2024,RS5,2022,Gas,56068.3,80097.57,0
40672,2,4/12/2023,Q7,2022,Gas,61951.24,88501.77,0
40673,5,8/26/2024,Q7,2024,Gas,47951.57,68502.24,0
40674,7,3/21/2023,Q7,2023,Gas,45250.04,64642.92,0
40675,3,4/18/2023,RS5,2022,Gas,81308.75,116155.36,0
40676,9,10/8/2023,A3,2024,Gas,37213.91,53162.73,0
40677,1,10/5/2024,Q7,2023,Gas,57009.48,81442.12,0
40678,1,6/2/2023,Q4 e-tron,2022,Electric,59774.15,85391.65,0
40679,10,2/9/2024,RS5,2023,Gas,72624.42,103749.17,0
40680,5,8/15/2024,Q7,2023,Gas,58116.98,83024.26,0
40681,7,1/25/2024,TT,2023,Gas,48515.4,69307.72,0
40682,5,1/30/2024,Q4 e-tron,2023,Electric,48615.94,69451.35,0
40683,6,6/25/2022,Q4 e-tron,2023,Electric,46123.2,65890.29,0
40684,1,8/16/2024,A3,2023,Gas,49070.2,70100.29,0
40685,5,9/29/2022,Q5,2023,Gas,33047.43,47210.62,2664.65
40686,6,5/20/2022,e-tron GT,2022,Electric,96306.55,137580.79,0
40687,3,8/31/2023,Q8,2023,Hybrid,63883.13,91261.62,0
40688,8,4/4/2024,Q7,2024,Gas,55390.71,79129.59,0
40689,5,11/16/2023,Q4 e-tron,2022,Electric,50948.54,72783.63,2953.03
40690,7,1/5/2022,RS5,2024,Gas,68959.54,98513.63,0
40691,10,12/12/2023,e-tron GT,2022,Electric,88207.2,126010.28,0
40692,2,8/26/2022,Q5,2023,Gas,35003.36,50004.8,0
40693,5,9/18/2022,Q6 e-tron,2024,Electric,61738.85,88198.35,0
40694,5,8/12/2023,TT,2024,Gas,46294.49,66134.98,0
40695,6,3/7/2023,Q8,2024,Hybrid,66467.96,94954.23,0
40696,3,10/22/2024,TT,2024,Gas,60005.46,85722.08,0
40697,1,7/11/2023,Q4 e-tron,2022,Electric,57240.85,81772.64,0
40698,9,4/16/2022,Q4 e-tron,2024,Electric,51758.2,73940.29,0
40699,8,6/14/2022,Q5,2022,Gas,48344.31,69063.3,0
40700,5,6/3/2022,Q5,2023,Gas,39786.07,56837.24,0
40701,1,8/7/2024,A4,2022,Gas,40925.42,58464.89,0
40702,6,1/8/2023,Q8 e-tron,2022,Electric,65578.94,93684.2,0
40703,1,1/2/2023,A4,2023,Gas,36923.61,52748.02,0
40704,2,6/6/2023,Q8,2024,Hybrid,67595.51,96565.01,0
40705,6,8/26/2024,A3,2024,Gas,43936.57,62766.53,0
40706,1,6/4/2022,Q4 e-tron,2024,Electric,49584.34,70834.77,0
40707,2,8/8/2024,A4,2024,Gas,36009.15,51441.65,0
40708,2,9/13/2023,Q4 e-tron,2024,Electric,54357.3,77653.28,0
40709,4,7/9/2024,Q6 e-tron,2024,Electric,81954.85,117078.36,0
40710,10,12/8/2022,Q5,2024,Gas,59461.71,84945.3,0
40711,3,3/10/2023,Q5,2024,Gas,57461.14,82087.35,0
40712,6,8/7/2022,Q4 e-tron,2022,Electric,53855.46,76936.37,0
40713,1,5/3/2023,Q8,2024,Hybrid,66643.85,95205.5,0
40714,9,10/30/2022,Q5,2022,Gas,55147.48,78782.11,0
40715,9,6/11/2024,RS5,2023,Gas,66949.48,95642.11,0
40716,8,9/10/2023,Q5,2023,Gas,38337.17,54767.38,0
40717,3,9/9/2023,Q5,2024,Gas,37792.51,53989.3,0
40718,2,1/27/2024,RS5,2024,Gas,61203.02,87432.88,0
40719,4,3/8/2024,Q7,2022,Gas,50592.49,72274.98,0
40720,3,12/15/2023,Q7,2022,Gas,67965.6,97093.71,0
40721,10,4/13/2023,Q5,2023,Gas,48201.05,68858.65,0
40722,9,1/15/2023,TT,2023,Gas,50584.08,72262.97,0
40723,8,1/22/2023,Q4 e-tron,2024,Electric,48429.53,69185.05,0
40724,6,1/15/2024,e-tron GT,2023,Electric,101871.59,145530.84,0
40725,5,9/15/2022,A4,2024,Gas,39790.16,56843.08,0
40726,1,9/12/2022,Q8,2023,Hybrid,78229.65,111756.64,0
40727,9,3/1/2024,e-tron GT,2023,Electric,94432.79,134903.99,0
40728,3,12/29/2022,e-tron GT,2024,Electric,95076.31,135823.3,0
40729,4,9/26/2023,Q5,2023,Gas,55721.04,79601.48,0
40730,8,3/29/2023,TT,2022,Gas,52404.83,74864.04,0
40731,10,9/23/2024,e-tron GT,2022,Electric,98182.19,140260.27,0
40732,5,12/6/2024,Q8,2023,Hybrid,78218.1,111740.14,1148.24
40733,9,4/11/2023,e-tron GT,2022,Electric,85494.12,122134.46,0
40734,8,1/21/2023,TT,2022,Gas,63375.54,90536.48,0
40735,2,4/6/2024,TT,2022,Gas,49062.81,70089.73,0
40736,9,2/20/2023,Q7,2023,Gas,66276.12,94680.17,0
40737,3,6/25/2022,A3,2023,Gas,30216.44,43166.35,0
40738,2,6/30/2022,Q4 e-tron,2023,Electric,49676.4,70966.29,0
40739,10,4/19/2022,TT,2024,Gas,64114.49,91592.13,0
40740,9,4/7/2023,A4,2023,Gas,37568.08,53668.68,0
40741,5,6/5/2022,A3,2023,Gas,47618.95,68027.07,0
40742,5,4/10/2023,TT,2024,Gas,51975.05,74250.07,0
40743,1,12/27/2024,Q4 e-tron,2022,Electric,53123.06,75890.08,0
40744,5,10/30/2022,RS5,2023,Gas,77492.91,110704.16,0
40745,5,1/11/2022,Q8,2024,Hybrid,78763.64,112519.48,0
40746,10,11/26/2024,Q8,2023,Hybrid,71954.9,102792.71,0
40747,1,8/27/2022,Q5,2022,Gas,42582.05,60831.5,0
40748,8,7/14/2023,e-tron GT,2024,Electric,96399.02,137712.89,0
40749,5,1/17/2024,A3,2024,Gas,29785.86,42551.23,0
40750,2,3/3/2024,A3,2023,Gas,47524.78,67892.55,0
40751,2,3/6/2022,e-tron GT,2024,Electric,92761.94,132517.06,0
40752,5,10/5/2022,Q8,2022,Hybrid,70377.76,100539.66,0
40753,2,4/29/2023,Q7,2022,Gas,69716.25,99594.65,0
40754,6,7/8/2022,e-tron GT,2023,Electric,79636.52,113766.46,0
40755,9,7/6/2023,Q4 e-tron,2022,Electric,57193.86,81705.51,0
40756,2,5/23/2023,TT,2022,Gas,63084.29,90120.42,0
40757,8,10/6/2023,e-tron GT,2023,Electric,87576.79,125109.7,0
40758,1,4/7/2023,A3,2024,Gas,50902.42,72717.75,0
40759,2,4/5/2024,Q8,2024,Hybrid,70199.44,100284.92,0
40760,3,12/11/2022,Q7,2023,Gas,44213.28,63161.83,0
40761,8,12/22/2022,Q4 e-tron,2023,Electric,53551.09,76501.56,0
40762,8,4/13/2024,Q4 e-tron,2023,Electric,49734.19,71048.84,0
40763,3,3/17/2022,Q5,2023,Gas,51634.46,73763.52,0
40764,1,4/26/2024,Q8,2022,Hybrid,60431.87,86331.25,0
40765,2,7/7/2022,TT,2022,Gas,57831.07,82615.81,0
40766,4,8/4/2022,RS5,2022,Gas,64745.97,92494.24,0
40767,9,7/4/2024,Q4 e-tron,2024,Electric,43636.59,62337.99,3443.08
40768,4,3/6/2022,RS5,2024,Gas,76134.32,108763.31,0
40769,3,12/23/2022,A4,2023,Gas,45553.6,65076.57,0
40770,6,5/21/2022,RS5,2024,Gas,58392.28,83417.54,0
40771,7,10/20/2022,TT,2023,Gas,53013.37,75733.39,0
40772,9,4/2/2023,Q7,2024,Gas,59434.51,84906.45,0
40773,6,12/6/2024,Q6 e-tron,2024,Electric,58916.84,84166.92,0
40774,1,7/16/2024,TT,2023,Gas,60183.18,85975.97,0
40775,7,4/12/2024,RS5,2023,Gas,74404.2,106291.71,0
40776,3,10/9/2024,A4,2022,Gas,33300.71,47572.45,0
40777,3,1/18/2024,Q4 e-tron,2024,Electric,43779.42,62542.03,0
40778,6,7/8/2023,Q7,2022,Gas,43044.74,61492.48,0
40779,10,5/31/2024,RS5,2023,Gas,54646.16,78065.94,1281.75
40780,5,5/1/2022,A3,2022,Gas,37784.31,53977.58,0
40781,8,4/12/2023,Q5,2022,Gas,45730.32,65329.03,0
40782,7,9/12/2022,A4,2022,Gas,34565.31,49379.01,0
40783,5,1/19/2022,e-tron GT,2024,Electric,79055.75,112936.79,3749.28
40784,6,2/4/2022,TT,2024,Gas,44440.09,63485.85,0
40785,4,2/5/2024,Q4 e-tron,2023,Electric,38497.58,54996.54,0
40786,1,8/20/2024,e-tron GT,2024,Electric,89457.65,127796.65,0
40787,4,2/5/2023,e-tron GT,2022,Electric,77390.19,110557.42,0
40788,1,3/15/2023,A3,2024,Gas,52045.24,74350.34,0
40789,8,12/14/2023,TT,2024,Gas,55832.13,79760.18,0
40790,6,10/19/2023,Q7,2022,Gas,69165.1,98807.28,0
40791,6,10/9/2024,TT,2024,Gas,42934.63,61335.18,0
40792,3,12/25/2022,Q8,2023,Hybrid,66837.79,95482.55,0
40793,7,9/22/2024,e-tron GT,2024,Electric,91831.68,131188.11,0
40794,5,11/1/2022,e-tron GT,2022,Electric,90373.54,129105.06,0
40795,10,3/19/2023,RS5,2022,Gas,62348.33,89069.05,0
40796,7,4/13/2024,Q4 e-tron,2023,Electric,52564,75091.43,0
40797,10,10/12/2023,A3,2024,Gas,35601.78,50859.69,0
40798,5,11/26/2023,A4,2023,Gas,35552.41,50789.16,0
40799,10,8/22/2024,Q5,2023,Gas,48071.76,68673.95,0
40800,7,9/3/2023,RS5,2023,Gas,63825.35,91179.07,0
40801,3,9/17/2024,e-tron GT,2024,Electric,94923.44,135604.91,0
40802,6,12/22/2023,A3,2022,Gas,49734.06,71048.66,0
40803,2,5/1/2022,A4,2022,Gas,44388.6,63412.28,0
40804,8,3/10/2022,e-tron GT,2022,Electric,88918.49,127026.42,0
40805,10,10/23/2022,Q8,2024,Hybrid,59655.25,85221.79,0
40806,10,7/5/2024,Q4 e-tron,2023,Electric,55256.1,78937.28,0
40807,9,7/11/2022,A3,2022,Gas,35613.11,50875.87,0
40808,8,9/20/2024,RS5,2022,Gas,76961.11,109944.44,0
40809,4,9/10/2023,e-tron GT,2024,Electric,89924.19,128463.13,0
40810,8,11/27/2022,RS5,2022,Gas,75334.37,107620.53,0
40811,6,4/10/2023,TT,2023,Gas,59264,84662.86,0
40812,4,11/24/2022,e-tron GT,2022,Electric,97778.99,139684.27,0
40813,8,11/23/2023,RS5,2023,Gas,76455.57,109222.24,0
40814,9,8/2/2024,A3,2022,Gas,42634.74,60906.77,0
40815,1,11/11/2022,e-tron GT,2024,Electric,88958.07,127082.96,0
40816,7,3/9/2022,A3,2022,Gas,37028,52897.14,0
40817,9,5/17/2022,Q6 e-tron,2022,Electric,58038.57,82912.24,0
40818,9,12/6/2022,e-tron GT,2024,Electric,91134.02,130191.46,0
40819,5,6/21/2024,Q7,2023,Gas,64072.23,91531.76,4952.16
40820,6,6/12/2024,Q7,2023,Gas,48020.7,68601,0
40821,10,1/2/2024,Q4 e-tron,2023,Electric,44263.04,63232.92,0
40822,10,6/5/2022,RS5,2023,Gas,74864.58,106949.4,0
40823,7,8/2/2022,Q4 e-tron,2022,Electric,62545.94,89351.35,0
40824,1,7/17/2024,A3,2023,Gas,24625.25,35178.93,0
40825,10,12/29/2024,Q8,2022,Hybrid,58209.28,83156.12,0
40826,4,2/21/2024,TT,2023,Gas,52746.71,75352.44,0
40827,4,10/14/2024,Q5,2022,Gas,33372.62,47675.17,0
40828,3,3/18/2024,Q5,2024,Gas,43050.74,61501.05,0
40829,9,6/11/2023,RS5,2024,Gas,81467.13,116381.61,1661.39
40830,6,2/14/2024,Q4 e-tron,2023,Electric,55949.91,79928.45,0
40831,7,7/17/2022,A3,2023,Gas,27457.96,39225.66,0
40832,5,1/13/2024,Q4 e-tron,2022,Electric,45174.06,64534.37,0
40833,9,7/25/2024,Q5,2024,Gas,36513.93,52162.76,0
40834,2,6/3/2024,Q6 e-tron,2024,Electric,68319.29,97598.99,0
40835,8,6/8/2024,A3,2024,Gas,45632.64,65189.49,0
40836,9,7/21/2024,Q5,2023,Gas,57685.82,82408.32,0
40837,8,10/29/2022,e-tron GT,2024,Electric,85204.66,121720.94,0
40838,8,9/15/2023,Q5,2024,Gas,35878.06,51254.37,0
40839,4,8/9/2022,Q7,2023,Gas,69636.92,99481.32,0
40840,5,5/26/2024,Q8,2022,Hybrid,51867.02,74095.75,3231.46
40841,10,3/24/2023,Q6 e-tron,2022,Electric,82835.09,118335.84,0
40842,10,4/27/2023,Q8,2023,Hybrid,62614.62,89449.46,0
40843,3,10/24/2024,TT,2023,Gas,49163.69,70233.84,0
40844,7,9/9/2023,Q7,2023,Gas,62788.87,89698.38,0
40845,2,7/20/2023,e-tron GT,2022,Electric,78713.17,112447.39,0
40846,9,11/21/2024,A3,2024,Gas,28703.1,41004.43,0
40847,8,3/15/2024,A4,2023,Gas,37726.23,53894.62,4005.19
40848,1,10/1/2022,Q8,2024,Hybrid,67626.8,96609.72,0
40849,2,1/19/2023,A3,2024,Gas,51152.31,73074.73,0
40850,2,1/18/2023,Q5,2023,Gas,40736.17,58194.53,0
40851,9,5/23/2023,Q4 e-tron,2022,Electric,44019.64,62885.2,0
40852,2,1/3/2023,Q8,2022,Hybrid,68480.85,97829.79,0
40853,10,10/26/2023,e-tron GT,2023,Electric,103067.54,147239.35,0
40854,5,12/13/2023,RS5,2024,Gas,78968.63,112812.33,0
40855,6,10/9/2022,RS5,2024,Gas,80639.8,115199.72,0
40856,3,8/11/2022,A3,2023,Gas,34930.22,49900.32,0
40857,3,3/21/2022,e-tron GT,2022,Electric,82426.52,117752.17,0
40858,1,8/12/2023,RS5,2023,Gas,58140.26,83057.52,0
40859,8,12/12/2022,Q7,2024,Gas,57413.98,82019.97,0
40860,5,3/22/2024,A3,2022,Gas,30138.21,43054.59,0
40861,6,2/13/2022,Q5,2023,Gas,53708.22,76726.03,0
40862,1,4/15/2023,Q8,2022,Hybrid,61215.78,87451.11,0
40863,10,6/3/2023,A4,2022,Gas,44785.75,63979.64,3234.63
40864,7,2/10/2023,A3,2023,Gas,27547.09,39352.98,0
40865,2,12/16/2024,Q5,2024,Gas,36096.98,51567.12,0
40866,10,4/10/2023,e-tron GT,2022,Electric,79030.03,112900.04,0
40867,2,1/17/2022,Q6 e-tron,2022,Electric,63753.72,91076.74,0
40868,9,5/6/2022,A4,2024,Gas,31713.72,45305.32,0
40869,3,2/23/2024,Q4 e-tron,2023,Electric,42908.16,61297.37,0
40870,1,7/10/2022,Q4 e-tron,2023,Electric,61487.24,87838.91,0
40871,6,7/11/2022,Q6 e-tron,2022,Electric,70052.7,100075.28,0
40872,2,10/13/2022,Q5,2023,Gas,37151.04,53072.91,0
40873,1,1/28/2022,e-tron GT,2024,Electric,80607.65,115153.78,0
40874,4,9/20/2024,Q8,2024,Hybrid,68580.73,97972.47,0
40875,8,4/14/2022,A4,2023,Gas,56860.15,81228.78,0
40876,9,11/25/2024,TT,2024,Gas,50834.94,72621.35,0
40877,9,12/16/2024,Q8,2024,Hybrid,53852.13,76931.62,0
40878,7,5/17/2022,Q6 e-tron,2023,Electric,57937.85,82768.36,0
40879,3,3/25/2022,A3,2024,Gas,26315.9,37594.14,0
40880,8,4/22/2024,RS5,2023,Gas,73319.34,104741.92,0
40881,9,3/14/2023,A3,2024,Gas,52419.31,74884.73,0
40882,8,3/29/2022,Q8 e-tron,2022,Electric,54283.45,77547.78,0
40883,4,1/27/2023,A4,2022,Gas,52775.15,75393.07,0
40884,7,4/16/2022,A3,2022,Gas,35086.68,50123.83,0
40885,3,1/6/2023,RS5,2024,Gas,61468.85,87812.64,0
40886,3,7/11/2024,A3,2024,Gas,37296.67,53280.96,0
40887,7,1/28/2024,Q4 e-tron,2024,Electric,38547.95,55068.5,0
40888,9,11/1/2022,e-tron GT,2022,Electric,85235.76,121765.37,0
40889,7,3/11/2022,A4,2023,Gas,31543.52,45062.17,0
40890,1,5/31/2022,A3,2024,Gas,25147.58,35925.11,0
40891,3,6/5/2024,TT,2023,Gas,57690.3,82414.72,0
40892,4,11/22/2022,A4,2024,Gas,30181.18,43115.97,3093.04
40893,8,7/18/2022,Q5,2024,Gas,49607.78,70868.26,0
40894,1,3/4/2023,e-tron GT,2023,Electric,95673.54,136676.48,0
40895,9,11/7/2022,RS5,2024,Gas,77108.18,110154.55,0
40896,9,9/1/2023,e-tron GT,2022,Electric,92623.03,132318.61,0
40897,7,6/1/2022,Q6 e-tron,2023,Electric,84537.38,120767.69,0
40898,6,6/22/2023,Q5,2022,Gas,42224.62,60320.88,0
40899,10,5/30/2023,RS5,2023,Gas,63688.51,90983.59,0
40900,8,1/6/2022,Q5,2024,Gas,38071.43,54387.76,0
40901,8,6/29/2024,Q8,2024,Hybrid,60017.69,85739.56,0
40902,8,6/19/2023,Q8,2022,Hybrid,61086.62,87266.6,0
40903,10,9/11/2024,TT,2022,Gas,43397.7,61996.72,0
40904,9,4/14/2022,A4,2022,Gas,53907.5,77010.71,0
40905,8,4/22/2023,Q7,2024,Gas,66295.15,94707.35,0
40906,1,9/13/2022,A4,2024,Gas,36737.96,52482.8,0
40907,8,4/27/2023,e-tron GT,2024,Electric,98057.81,140082.58,0
40908,7,11/3/2024,e-tron GT,2024,Electric,97488.63,139269.47,0
40909,10,10/30/2022,Q5,2023,Gas,58028.6,82898,0
40910,7,6/7/2023,e-tron GT,2024,Electric,76208.13,108868.76,0
40911,1,11/8/2024,TT,2023,Gas,54929.99,78471.42,0
40912,2,3/7/2024,Q8,2024,Hybrid,55439.68,79199.54,0
40913,8,4/28/2024,TT,2024,Gas,38994.84,55706.91,0
40914,8,3/26/2024,Q6 e-tron,2023,Electric,75359.37,107656.24,0
40915,8,1/10/2024,TT,2024,Gas,40024.78,57178.26,0
40916,8,7/18/2022,e-tron GT,2023,Electric,84876.22,121251.74,0
40917,3,4/25/2024,Q4 e-tron,2024,Electric,58057.08,82938.69,0
40918,7,1/20/2022,A4,2023,Gas,54143.85,77348.36,0
40919,7,6/20/2022,A3,2024,Gas,47816.94,68309.91,0
40920,5,1/11/2022,Q4 e-tron,2024,Electric,45344.35,64777.64,0
40921,1,7/3/2023,RS5,2024,Gas,74580.22,106543.17,0
40922,4,2/19/2023,Q4 e-tron,2022,Electric,53023.27,75747.53,0
40923,4,11/3/2024,Q8,2022,Hybrid,77658.24,110940.34,0
40924,4,9/25/2022,Q4 e-tron,2023,Electric,63650.4,90929.15,0
40925,10,8/4/2023,e-tron GT,2022,Electric,92607.77,132296.82,0
40926,1,9/18/2023,Q8,2024,Hybrid,69366.48,99094.97,0
40927,4,3/19/2023,Q7,2023,Gas,51036.47,72909.25,0
40928,10,4/2/2022,A3,2024,Gas,35399.23,50570.33,0
40929,4,2/23/2024,A4,2024,Gas,34599.58,49427.97,0
40930,2,5/18/2024,RS5,2022,Gas,80315.16,114735.94,0
40931,1,12/15/2022,Q8,2023,Hybrid,54135.79,77336.85,0
40932,7,10/9/2022,Q8,2024,Hybrid,60889.69,86985.27,0
40933,5,6/7/2022,e-tron GT,2024,Electric,80047.18,114353.11,0
40934,2,5/28/2024,Q6 e-tron,2022,Electric,82066.05,117237.21,0
40935,4,3/11/2024,A4,2023,Gas,33242.14,47488.77,0
40936,7,4/24/2022,Q4 e-tron,2023,Electric,58123.64,83033.77,0
40937,7,4/22/2023,RS5,2022,Gas,66624.19,95177.42,0
40938,9,5/10/2022,e-tron GT,2024,Electric,97002.09,138574.42,0
40939,8,4/29/2022,Q7,2022,Gas,69772.14,99674.48,0
40940,8,4/21/2024,Q4 e-tron,2023,Electric,42994.69,61420.99,0
40941,2,4/1/2024,Q4 e-tron,2024,Electric,40292.41,57560.59,0
40942,9,2/5/2023,Q8,2023,Hybrid,67950.89,97072.7,0
40943,2,11/18/2022,Q5,2022,Gas,37485.53,53550.76,0
40944,1,1/16/2024,A3,2022,Gas,25459.1,36370.15,0
40945,2,6/8/2023,Q8,2023,Hybrid,55538.99,79341.42,0
40946,10,5/15/2024,Q7,2022,Gas,63745.06,91064.37,0
40947,6,1/28/2022,Q5,2022,Gas,41791.13,59701.62,0
40948,1,4/14/2022,Q4 e-tron,2022,Electric,49606.57,70866.53,0
40949,10,2/9/2024,Q4 e-tron,2024,Electric,61043.6,87205.14,0
40950,1,4/3/2024,e-tron GT,2023,Electric,96948.61,138498.01,0
40951,4,1/30/2023,A3,2023,Gas,26365.68,37665.26,0
40952,10,6/20/2023,Q4 e-tron,2023,Electric,48638.33,69483.33,0
40953,1,1/14/2022,TT,2022,Gas,51083.3,72976.15,0
40954,10,4/14/2024,Q8,2022,Hybrid,69762.33,99660.47,0
40955,9,8/7/2022,Q7,2022,Gas,47589.89,67985.56,0
40956,8,7/29/2022,A3,2024,Gas,33451.9,47788.43,0
40957,5,6/14/2024,Q6 e-tron,2022,Electric,69549.66,99356.66,0
40958,4,7/31/2023,RS5,2024,Gas,67148.77,95926.81,0
40959,2,3/7/2022,A3,2023,Gas,37178.62,53112.32,0
40960,7,9/11/2024,Q4 e-tron,2024,Electric,38431.26,54901.8,0
40961,9,1/7/2023,A3,2023,Gas,33504.97,47864.25,0
40962,3,2/7/2024,Q5,2022,Gas,43951.73,62788.19,0
40963,7,3/18/2023,RS5,2024,Gas,76841.16,109773.09,0
40964,5,7/13/2023,A4,2023,Gas,30799.73,43999.61,2676.65
40965,8,5/25/2022,A4,2022,Gas,30313,43304.28,0
40966,9,10/2/2023,A3,2023,Gas,49917.1,71310.15,0
40967,10,5/3/2023,Q5,2023,Gas,32575.02,46535.74,0
40968,5,2/8/2022,Q4 e-tron,2022,Electric,37025.57,52893.67,0
40969,5,8/24/2024,Q8,2024,Hybrid,55674.19,79534.56,0
40970,4,3/11/2024,Q8 e-tron,2024,Electric,64479.29,92113.27,0
40971,8,7/2/2022,TT,2024,Gas,39221.39,56030.56,0
40972,4,1/7/2023,A4,2024,Gas,33465.85,47808.36,0
40973,1,11/9/2023,e-tron GT,2024,Electric,89524.57,127892.25,0
40974,10,6/14/2024,TT,2023,Gas,37527.54,53610.77,0
40975,4,9/21/2023,Q4 e-tron,2024,Electric,54465.28,77807.54,0
40976,9,11/19/2022,e-tron GT,2023,Electric,87854.61,125506.59,0
40977,9,9/10/2023,TT,2022,Gas,51199.41,73142.02,0
40978,6,11/18/2024,A4,2022,Gas,34563.78,49376.83,0
40979,10,7/23/2024,Q8,2023,Hybrid,74014.8,105735.43,0
40980,1,6/18/2024,RS5,2022,Gas,66458.54,94940.77,0
40981,7,7/21/2023,A4,2024,Gas,38424.55,54892.21,0
40982,10,3/8/2022,Q5,2023,Gas,35198.59,50283.7,0
40983,9,12/10/2022,Q5,2024,Gas,57420.15,82028.79,4187.14
40984,4,12/29/2023,Q5,2022,Gas,46255.85,66079.79,4165.41
40985,4,3/9/2022,Q5,2024,Gas,56955.74,81365.34,4363.33
40986,10,4/2/2023,TT,2024,Gas,38437.67,54910.96,0
40987,10,9/16/2022,Q7,2022,Gas,47174.81,67392.58,0
40988,1,9/18/2023,Q7,2024,Gas,64341.21,91916.01,0
40989,7,3/31/2022,Q7,2022,Gas,47579.52,67970.74,0
40990,2,4/25/2022,e-tron GT,2024,Electric,93091.92,132988.46,0
40991,1,11/4/2024,A3,2022,Gas,47525.37,67893.38,0
40992,2,3/12/2024,TT,2022,Gas,59347.29,84781.85,0
40993,7,10/11/2024,Q5,2024,Gas,37226.03,53180.05,0
40994,10,11/26/2024,Q7,2024,Gas,42113.56,60162.23,0
40995,9,4/5/2022,RS5,2024,Gas,72047.24,102924.63,0
40996,4,3/30/2024,Q8 e-tron,2022,Electric,62622.08,89460.12,0
40997,1,4/17/2024,Q4 e-tron,2023,Electric,45517.16,65024.51,0
40998,8,10/21/2024,Q4 e-tron,2024,Electric,46339.85,66199.79,0
40999,2,4/27/2024,e-tron GT,2024,Electric,98850.53,141215.04,0
41000,3,6/9/2022,A3,2024,Gas,41976.1,59965.86,0
41001,2,4/28/2023,A4,2022,Gas,48593.51,69419.3,0
41002,6,10/26/2024,e-tron GT,2022,Electric,97841.08,139772.97,0
41003,2,3/4/2024,A4,2024,Gas,41123.38,58747.69,0
41004,6,2/7/2023,A3,2023,Gas,47407.44,67724.92,0
41005,3,5/25/2023,Q4 e-tron,2022,Electric,57293.54,81847.91,0
41006,7,4/13/2022,Q5,2023,Gas,40179.85,57399.78,0
41007,6,4/13/2023,e-tron GT,2023,Electric,94626.47,135180.67,0
41008,7,9/25/2023,Q4 e-tron,2023,Electric,59952.58,85646.54,0
41009,8,8/8/2023,Q7,2023,Gas,67650.16,96643.09,0
41010,3,10/24/2022,Q4 e-tron,2023,Electric,60519.11,86455.87,0
41011,2,10/3/2022,A3,2022,Gas,28482.31,40689.01,0
41012,2,8/14/2024,e-tron GT,2023,Electric,93406.98,133438.54,0
